# Testing boundary problem 3
0.811	0.7385	0.7385
0.812	0.7398	0.7398
0.813	0.7411	0.7411
0.814	0.7424	0.7424
0.815	0.7437	0.7437
0.816	0.7451	0.7451
0.817	0.7464	0.7464
0.818	0.7477	0.7477
0.819	0.749	0.749
0.82	0.7503	0.7503
0.821	0.7516	0.7516
0.822	0.753	0.753
0.823	0.7543	0.7543
0.824	0.7556	0.7556
0.825	0.7569	0.7569
0.826	0.7582	0.7582
0.827	0.7596	0.7596
0.828	0.7609	0.7609
0.829	0.7622	0.7622
0.83	0.7635	0.7635
0.831	0.7649	0.7649
0.832	0.7662	0.7662
0.833	0.7675	0.7675
0.834	0.7688	0.7688
0.835	0.7702	0.7702
0.836	0.7715	0.7715
0.837	0.7728	0.7728
0.838	0.7742	0.7742
0.839	0.7755	0.7755
0.84	0.7768	0.7768
0.841	0.7782	0.7782
0.842	0.7795	0.7795
0.843	0.7808	0.7808
0.844	0.7822	0.7822
0.845	0.7835	0.7835
0.846	0.7848	0.7848
0.847	0.7862	0.7862
0.848	0.7875	0.7875
0.849	0.7889	0.7889
0.85	0.7902	0.7902
0.851	0.7915	0.7915
0.852	0.7929	0.7929
0.853	0.7942	0.7942
0.854	0.7956	0.7956
0.855	0.7969	0.7969
0.856	0.7982	0.7982
0.857	0.7996	0.7996
0.858	0.8009	0.8009
0.859	0.8023	0.8023
0.86	0.8036	0.8036
0.861	0.805	0.805
0.862	0.8063	0.8063
0.863	0.8077	0.8077
0.864	0.809	0.809
0.865	0.8104	0.8104
0.866	0.8117	0.8117
0.867	0.8131	0.8131
0.868	0.8144	0.8144
0.869	0.8158	0.8158
0.87	0.8171	0.8171
0.871	0.8185	0.8185
0.872	0.8199	0.8199
0.873	0.8212	0.8212
0.874	0.8226	0.8226
0.875	0.8239	0.8239
0.876	0.8253	0.8253
0.877	0.8266	0.8266
0.878	0.828	0.828
0.879	0.8294	0.8294
0.88	0.8307	0.8307
0.881	0.8321	0.8321
